Left Period,Left Arrival Rate,Right Period,Right Arrival Rate,Left Number of Cars,Left Average Waiting Time,Left Maximum Waiting Time,Left Time to Clear,Right Number of Cars,Right Average Waiting Time,Right Maximum Waiting Time,Right Time to Clear,
4,0.20,4,0.10,69,1.66,5,1,29,1.41,4,1,
4,0.20,4,0.20,69,1.66,5,1,65,1.56,5,1,
4,0.20,4,0.30,69,1.66,5,1,102,2.03,5,1,
4,0.20,4,0.40,69,1.66,5,1,145,3.52,8,1,
4,0.20,4,0.50,69,1.66,5,1,183,13.17,16,4,
4,0.20,4,0.60,69,1.66,5,1,224,53.25,83,79,
4,0.20,4,0.70,69,1.66,5,1,268,102.58,180,179,
4,0.20,4,0.80,69,1.66,5,1,308,152.44,281,282,
4,0.20,4,0.90,69,1.66,5,1,349,202.49,383,383,
4,0.30,4,0.10,105,2.11,5,1,29,1.41,4,1,
4,0.30,4,0.20,105,2.11,5,1,65,1.56,5,1,
4,0.30,4,0.30,105,2.11,5,1,102,2.03,5,1,
4,0.30,4,0.40,105,2.11,5,1,145,3.52,8,1,
4,0.30,4,0.50,105,2.11,5,1,183,13.17,16,4,
4,0.30,4,0.60,105,2.11,5,1,224,53.25,83,79,
4,0.30,4,0.70,105,2.11,5,1,268,102.58,180,179,
4,0.30,4,0.80,105,2.11,5,1,308,152.44,281,282,
4,0.30,4,0.90,105,2.11,5,1,349,202.49,383,383,
4,0.40,4,0.10,146,3.41,9,1,29,1.41,4,1,
4,0.40,4,0.20,146,3.41,9,1,65,1.56,5,1,
4,0.40,4,0.30,146,3.41,9,1,102,2.03,5,1,
4,0.40,4,0.40,146,3.41,9,1,145,3.52,8,1,
4,0.40,4,0.50,146,3.41,9,1,183,13.17,16,4,
4,0.40,4,0.60,146,3.41,9,1,224,53.25,83,79,
4,0.40,4,0.70,146,3.41,9,1,268,102.58,180,179,
4,0.40,4,0.80,146,3.41,9,1,308,152.44,281,282,
4,0.40,4,0.90,146,3.41,9,1,349,202.49,383,383,
4,0.50,4,0.10,184,12.45,13,1,29,1.41,4,1,
4,0.50,4,0.20,184,12.45,13,1,65,1.56,5,1,
4,0.50,4,0.30,184,12.45,13,1,102,2.03,5,1,
4,0.50,4,0.40,184,12.45,13,1,145,3.52,8,1,
4,0.50,4,0.50,184,12.45,13,1,183,13.17,16,4,
4,0.50,4,0.60,184,12.45,13,1,224,53.25,83,79,
4,0.50,4,0.70,184,12.45,13,1,268,102.58,180,179,
4,0.50,4,0.80,184,12.45,13,1,308,152.44,281,282,
4,0.50,4,0.90,184,12.45,13,1,349,202.49,383,383,
4,0.60,4,0.10,224,52.00,85,82,29,1.41,4,1,
4,0.60,4,0.20,224,52.00,85,82,65,1.56,5,1,
4,0.60,4,0.30,224,52.00,85,82,102,2.03,5,1,
4,0.60,4,0.40,224,52.00,85,82,145,3.52,8,1,
4,0.60,4,0.50,224,52.00,85,82,183,13.17,16,4,
4,0.60,4,0.60,224,52.00,85,82,224,53.25,83,79,
4,0.60,4,0.70,224,52.00,85,82,268,102.58,180,179,
4,0.60,4,0.80,224,52.00,85,82,308,152.44,281,282,
4,0.60,4,0.90,224,52.00,85,82,349,202.49,383,383,
4,0.70,4,0.10,268,100.76,181,180,29,1.41,4,1,
4,0.70,4,0.20,268,100.76,181,180,65,1.56,5,1,
4,0.70,4,0.30,268,100.76,181,180,102,2.03,5,1,
4,0.70,4,0.40,268,100.76,181,180,145,3.52,8,1,
4,0.70,4,0.50,268,100.76,181,180,183,13.17,16,4,
4,0.70,4,0.60,268,100.76,181,180,224,53.25,83,79,
4,0.70,4,0.70,268,100.76,181,180,268,102.58,180,179,
4,0.70,4,0.80,268,100.76,181,180,308,152.44,281,282,
4,0.70,4,0.90,268,100.76,181,180,349,202.49,383,383,
4,0.80,4,0.10,309,149.94,277,278,29,1.41,4,1,
4,0.80,4,0.20,309,149.94,277,278,65,1.56,5,1,
4,0.80,4,0.30,309,149.94,277,278,102,2.03,5,1,
4,0.80,4,0.40,309,149.94,277,278,145,3.52,8,1,
4,0.80,4,0.50,309,149.94,277,278,183,13.17,16,4,
4,0.80,4,0.60,309,149.94,277,278,224,53.25,83,79,
4,0.80,4,0.70,309,149.94,277,278,268,102.58,180,179,
4,0.80,4,0.80,309,149.94,277,278,308,152.44,281,282,
4,0.80,4,0.90,309,149.94,277,278,349,202.49,383,383,
4,0.90,4,0.10,350,199.26,385,385,29,1.41,4,1,
4,0.90,4,0.20,350,199.26,385,385,65,1.56,5,1,
4,0.90,4,0.30,350,199.26,385,385,102,2.03,5,1,
4,0.90,4,0.40,350,199.26,385,385,145,3.52,8,1,
4,0.90,4,0.50,350,199.26,385,385,183,13.17,16,4,
4,0.90,4,0.60,350,199.26,385,385,224,53.25,83,79,
4,0.90,4,0.70,350,199.26,385,385,268,102.58,180,179,
4,0.90,4,0.80,350,199.26,385,385,308,152.44,281,282,
4,0.90,4,0.90,350,199.26,385,385,349,202.49,383,383,
4,0.10,5,0.10,30,1.97,5,1,30,1.15,4,1,
4,0.10,5,0.20,30,1.97,5,1,69,1.35,5,1,
4,0.10,5,0.30,30,1.97,5,1,107,1.65,5,1,
4,0.10,5,0.40,30,1.97,5,1,148,2.27,6,1,
4,0.10,5,0.50,30,1.97,5,1,191,5.01,9,1,
4,0.10,5,0.60,30,1.97,5,1,230,25.72,30,23,
4,0.10,5,0.70,30,1.97,5,1,273,67.59,113,110,
4,0.10,5,0.80,30,1.97,5,1,313,111.51,200,200,
4,0.10,5,0.90,30,1.97,5,1,358,156.86,294,294,
4,0.20,5,0.10,69,2.16,6,1,30,1.15,4,1,
4,0.20,5,0.20,69,2.16,6,1,69,1.35,5,1,
4,0.20,5,0.30,69,2.16,6,1,107,1.65,5,1,
4,0.20,5,0.40,69,2.16,6,1,148,2.27,6,1,
4,0.20,5,0.50,69,2.16,6,1,191,5.01,9,1,
4,0.20,5,0.60,69,2.16,6,1,230,25.72,30,23,
4,0.20,5,0.70,69,2.16,6,1,273,67.59,113,110,
4,0.20,5,0.80,69,2.16,6,1,313,111.51,200,200,
4,0.20,5,0.90,69,2.16,6,1,358,156.86,294,294,
4,0.30,5,0.10,110,3.04,7,1,30,1.15,4,1,
4,0.30,5,0.20,110,3.04,7,1,69,1.35,5,1,
4,0.30,5,0.30,110,3.04,7,1,107,1.65,5,1,
4,0.30,5,0.40,110,3.04,7,1,148,2.27,6,1,
4,0.30,5,0.50,110,3.04,7,1,191,5.01,9,1,
4,0.30,5,0.60,110,3.04,7,1,230,25.72,30,23,
4,0.30,5,0.70,110,3.04,7,1,273,67.59,113,110,
4,0.30,5,0.80,110,3.04,7,1,313,111.51,200,200,
4,0.30,5,0.90,110,3.04,7,1,358,156.86,294,294,
4,0.40,5,0.10,149,7.32,12,1,30,1.15,4,1,
4,0.40,5,0.20,149,7.32,12,1,69,1.35,5,1,
4,0.40,5,0.30,149,7.32,12,1,107,1.65,5,1,
4,0.40,5,0.40,149,7.32,12,1,148,2.27,6,1,
4,0.40,5,0.50,149,7.32,12,1,191,5.01,9,1,
4,0.40,5,0.60,149,7.32,12,1,230,25.72,30,23,
4,0.40,5,0.70,149,7.32,12,1,273,67.59,113,110,
4,0.40,5,0.80,149,7.32,12,1,313,111.51,200,200,
4,0.40,5,0.90,149,7.32,12,1,358,156.86,294,294,
4,0.50,5,0.10,189,35.44,50,43,30,1.15,4,1,
4,0.50,5,0.20,189,35.44,50,43,69,1.35,5,1,
4,0.50,5,0.30,189,35.44,50,43,107,1.65,5,1,
4,0.50,5,0.40,189,35.44,50,43,148,2.27,6,1,
4,0.50,5,0.50,189,35.44,50,43,191,5.01,9,1,
4,0.50,5,0.60,189,35.44,50,43,230,25.72,30,23,
4,0.50,5,0.70,189,35.44,50,43,273,67.59,113,110,
4,0.50,5,0.80,189,35.44,50,43,313,111.51,200,200,
4,0.50,5,0.90,189,35.44,50,43,358,156.86,294,294,
4,0.60,5,0.10,233,89.25,157,154,30,1.15,4,1,
4,0.60,5,0.20,233,89.25,157,154,69,1.35,5,1,
4,0.60,5,0.30,233,89.25,157,154,107,1.65,5,1,
4,0.60,5,0.40,233,89.25,157,154,148,2.27,6,1,
4,0.60,5,0.50,233,89.25,157,154,191,5.01,9,1,
4,0.60,5,0.60,233,89.25,157,154,230,25.72,30,23,
4,0.60,5,0.70,233,89.25,157,154,273,67.59,113,110,
4,0.60,5,0.80,233,89.25,157,154,313,111.51,200,200,
4,0.60,5,0.90,233,89.25,157,154,358,156.86,294,294,
4,0.70,5,0.10,273,144.77,271,271,30,1.15,4,1,
4,0.70,5,0.20,273,144.77,271,271,69,1.35,5,1,
4,0.70,5,0.30,273,144.77,271,271,107,1.65,5,1,
4,0.70,5,0.40,273,144.77,271,271,148,2.27,6,1,
4,0.70,5,0.50,273,144.77,271,271,191,5.01,9,1,
4,0.70,5,0.60,273,144.77,271,271,230,25.72,30,23,
4,0.70,5,0.70,273,144.77,271,271,273,67.59,113,110,
4,0.70,5,0.80,273,144.77,271,271,313,111.51,200,200,
4,0.70,5,0.90,273,144.77,271,271,358,156.86,294,294,
4,0.80,5,0.10,315,200.15,380,380,30,1.15,4,1,
4,0.80,5,0.20,315,200.15,380,380,69,1.35,5,1,
4,0.80,5,0.30,315,200.15,380,380,107,1.65,5,1,
4,0.80,5,0.40,315,200.15,380,380,148,2.27,6,1,
4,0.80,5,0.50,315,200.15,380,380,191,5.01,9,1,
4,0.80,5,0.60,315,200.15,380,380,230,25.72,30,23,
4,0.80,5,0.70,315,200.15,380,380,273,67.59,113,110,
4,0.80,5,0.80,315,200.15,380,380,313,111.51,200,200,
4,0.80,5,0.90,314,199.07,379,379,359,158.10,295,295,
4,0.90,5,0.10,358,255.17,491,492,30,1.21,4,1,
4,0.90,5,0.20,358,255.17,491,492,70,1.30,5,1,
4,0.90,5,0.30,358,255.17,491,492,108,1.83,5,1,
4,0.90,5,0.40,358,255.17,491,492,150,2.22,5,1,
4,0.90,5,0.50,358,255.17,491,492,192,4.79,9,1,
4,0.90,5,0.60,358,255.17,491,492,231,25.60,33,27,
4,0.90,5,0.70,358,255.17,491,492,274,67.82,116,115,
4,0.90,5,0.80,358,255.17,491,492,316,113.22,203,203,
4,0.90,5,0.90,358,255.17,491,492,359,158.10,295,295,
4,0.10,6,0.10,32,2.41,7,1,31,1.00,4,1,
4,0.10,6,0.20,32,2.41,7,1,71,1.07,5,1,
4,0.10,6,0.30,32,2.41,7,1,110,1.24,5,1,
4,0.10,6,0.40,32,2.41,7,1,153,1.75,5,1,
4,0.10,6,0.50,32,2.41,7,1,195,2.70,7,1,
4,0.10,6,0.60,32,2.41,7,1,237,10.40,12,1,
4,0.10,6,0.70,32,2.41,7,1,279,44.21,68,68,
4,0.10,6,0.80,32,2.41,7,1,322,86.35,153,154,
4,0.10,6,0.90,32,2.41,7,1,365,128.00,238,237,
4,0.20,6,0.10,71,2.93,7,1,31,1.00,4,1,
4,0.20,6,0.20,71,2.93,7,1,71,1.07,5,1,
4,0.20,6,0.30,71,2.93,7,1,110,1.24,5,1,
4,0.20,6,0.40,71,2.93,7,1,153,1.75,5,1,
4,0.20,6,0.50,71,2.93,7,1,195,2.70,7,1,
4,0.20,6,0.60,71,2.93,7,1,237,10.40,12,1,
4,0.20,6,0.70,71,2.93,7,1,279,44.21,68,68,
4,0.20,6,0.80,71,2.93,7,1,322,86.35,153,154,
4,0.20,6,0.90,71,2.93,7,1,365,128.00,238,237,
4,0.30,6,0.10,111,4.46,10,1,31,1.00,4,1,
4,0.30,6,0.20,111,4.46,10,1,71,1.07,5,1,
4,0.30,6,0.30,111,4.46,10,1,110,1.24,5,1,
4,0.30,6,0.40,111,4.46,10,1,153,1.75,5,1,
4,0.30,6,0.50,111,4.46,10,1,195,2.70,7,1,
4,0.30,6,0.60,111,4.46,10,1,237,10.40,12,1,
4,0.30,6,0.70,111,4.46,10,1,279,44.21,68,68,
4,0.30,6,0.80,111,4.46,10,1,322,86.35,153,154,
4,0.30,6,0.90,111,4.46,10,1,365,128.00,238,237,
4,0.40,6,0.10,151,15.75,19,4,31,1.00,4,1,
4,0.40,6,0.20,151,15.75,19,4,71,1.07,5,1,
4,0.40,6,0.30,151,15.75,19,4,110,1.24,5,1,
4,0.40,6,0.40,151,15.75,19,4,153,1.75,5,1,
4,0.40,6,0.50,151,15.75,19,4,195,2.70,7,1,
4,0.40,6,0.60,151,15.75,19,4,237,10.40,12,1,
4,0.40,6,0.70,151,15.75,19,4,279,44.21,68,68,
4,0.40,6,0.80,151,15.75,19,4,322,86.35,153,154,
4,0.40,6,0.90,151,15.75,19,4,365,128.00,238,237,
4,0.50,6,0.10,195,65.39,107,102,31,1.00,4,1,
4,0.50,6,0.20,195,65.39,107,102,71,1.07,5,1,
4,0.50,6,0.30,195,65.39,107,102,110,1.24,5,1,
4,0.50,6,0.40,195,65.39,107,102,153,1.75,5,1,
4,0.50,6,0.50,195,65.39,107,102,195,2.70,7,1,
4,0.50,6,0.60,195,65.39,107,102,237,10.40,12,1,
4,0.50,6,0.70,195,65.39,107,102,279,44.21,68,68,
4,0.50,6,0.80,195,65.39,107,102,322,86.35,153,154,
4,0.50,6,0.90,195,65.39,107,102,365,128.00,238,237,
4,0.60,6,0.10,237,125.74,230,229,31,1.00,4,1,
4,0.60,6,0.20,237,125.74,230,229,71,1.07,5,1,
4,0.60,6,0.30,237,125.74,230,229,110,1.24,5,1,
4,0.60,6,0.40,237,125.74,230,229,153,1.75,5,1,
4,0.60,6,0.50,237,125.74,230,229,195,2.70,7,1,
4,0.60,6,0.60,237,125.74,230,229,237,10.40,12,1,
4,0.60,6,0.70,237,125.74,230,229,279,44.21,68,68,
4,0.60,6,0.80,237,125.74,230,229,322,86.35,153,154,
4,0.60,6,0.90,237,125.74,230,229,365,128.00,238,237,
4,0.70,6,0.10,278,187.15,355,354,31,1.00,4,1,
4,0.70,6,0.20,278,187.15,355,354,71,1.07,5,1,
4,0.70,6,0.30,278,187.15,355,354,110,1.24,5,1,
4,0.70,6,0.40,278,187.15,355,354,153,1.75,5,1,
4,0.70,6,0.50,278,187.15,355,354,195,2.70,7,1,
4,0.70,6,0.60,278,187.15,355,354,237,10.40,12,1,
4,0.70,6,0.70,278,187.15,355,354,279,44.21,68,68,
4,0.70,6,0.80,278,187.15,355,354,322,86.35,153,154,
4,0.70,6,0.90,278,187.15,355,354,365,128.00,238,237,
4,0.80,6,0.10,322,249.47,478,479,31,1.00,4,1,
4,0.80,6,0.20,322,249.47,478,479,71,1.07,5,1,
4,0.80,6,0.30,322,249.47,478,479,110,1.24,5,1,
4,0.80,6,0.40,322,249.47,478,479,153,1.75,5,1,
4,0.80,6,0.50,322,249.47,478,479,195,2.70,7,1,
4,0.80,6,0.60,322,249.47,478,479,237,10.40,12,1,
4,0.80,6,0.70,322,249.47,478,479,279,44.21,68,68,
4,0.80,6,0.80,322,249.47,478,479,322,86.35,153,154,
4,0.80,6,0.90,322,249.47,478,479,365,128.00,238,237,
4,0.90,6,0.10,366,311.89,605,605,31,1.00,4,1,
4,0.90,6,0.20,366,311.89,605,605,71,1.07,5,1,
4,0.90,6,0.30,366,311.89,605,605,110,1.24,5,1,
4,0.90,6,0.40,366,311.89,605,605,153,1.75,5,1,
4,0.90,6,0.50,366,311.89,605,605,195,2.70,7,1,
4,0.90,6,0.60,366,311.89,605,605,237,10.40,12,1,
4,0.90,6,0.70,366,311.89,605,605,279,44.21,68,68,
4,0.90,6,0.80,366,311.89,605,605,322,86.35,153,154,
4,0.90,6,0.90,366,311.89,605,605,365,128.00,238,237,
4,0.10,7,0.10,32,2.91,7,1,32,0.98,4,1,
4,0.10,7,0.20,32,2.91,7,1,72,1.02,5,1,
4,0.10,7,0.30,32,2.91,7,1,112,1.09,5,1,
4,0.10,7,0.40,32,2.91,7,1,156,1.38,5,1,
4,0.10,7,0.50,32,2.91,7,1,198,2.11,5,1,
4,0.10,7,0.60,32,2.91,7,1,240,4.91,9,1,
4,0.10,7,0.70,32,2.91,7,1,282,28.29,38,34,
4,0.10,7,0.80,32,2.91,7,1,327,67.01,114,113,
4,0.10,7,0.90,32,2.91,7,1,369,106.18,193,193,
4,0.20,7,0.10,71,3.61,8,1,32,0.98,4,1,
4,0.20,7,0.20,71,3.61,8,1,72,1.02,5,1,
4,0.20,7,0.30,71,3.61,8,1,112,1.09,5,1,
4,0.20,7,0.40,71,3.61,8,1,156,1.38,5,1,
4,0.20,7,0.50,71,3.61,8,1,198,2.11,5,1,
4,0.20,7,0.60,71,3.61,8,1,240,4.91,9,1,
4,0.20,7,0.70,71,3.61,8,1,282,28.29,38,34,
4,0.20,7,0.80,71,3.61,8,1,327,67.01,114,113,
4,0.20,7,0.90,71,3.61,8,1,369,106.18,193,193,
4,0.30,7,0.10,116,6.39,13,1,32,0.98,4,1,
4,0.30,7,0.20,116,6.39,13,1,72,1.02,5,1,
4,0.30,7,0.30,116,6.39,13,1,112,1.09,5,1,
4,0.30,7,0.40,116,6.39,13,1,156,1.38,5,1,
4,0.30,7,0.50,116,6.39,13,1,198,2.11,5,1,
4,0.30,7,0.60,116,6.39,13,1,240,4.91,9,1,
4,0.30,7,0.70,116,6.39,13,1,282,28.29,38,34,
4,0.30,7,0.80,116,6.39,13,1,327,67.01,114,113,
4,0.30,7,0.90,116,6.39,13,1,369,106.18,193,193,
4,0.40,7,0.10,155,34.15,45,34,32,0.98,4,1,
4,0.40,7,0.20,155,34.15,45,34,72,1.02,5,1,
4,0.40,7,0.30,155,34.15,45,34,112,1.09,5,1,
4,0.40,7,0.40,155,34.15,45,34,156,1.38,5,1,
4,0.40,7,0.50,155,34.15,45,34,198,2.11,5,1,
4,0.40,7,0.60,155,34.15,45,34,240,4.91,9,1,
4,0.40,7,0.70,155,34.15,45,34,282,28.29,38,34,
4,0.40,7,0.80,155,34.15,45,34,327,67.01,114,113,
4,0.40,7,0.90,155,34.15,45,34,369,106.18,193,193,
4,0.50,7,0.10,199,96.59,171,171,32,0.98,4,1,
4,0.50,7,0.20,199,96.59,171,171,72,1.02,5,1,
4,0.50,7,0.30,199,96.59,171,171,112,1.09,5,1,
4,0.50,7,0.40,199,96.59,171,171,156,1.38,5,1,
4,0.50,7,0.50,199,96.59,171,171,198,2.11,5,1,
4,0.50,7,0.60,199,96.59,171,171,240,4.91,9,1,
4,0.50,7,0.70,199,96.59,171,171,282,28.29,38,34,
4,0.50,7,0.80,199,96.59,171,171,327,67.01,114,113,
4,0.50,7,0.90,199,96.59,171,171,369,106.18,193,193,
4,0.60,7,0.10,239,163.14,305,305,32,0.98,4,1,
4,0.60,7,0.20,239,163.14,305,305,72,1.02,5,1,
4,0.60,7,0.30,239,163.14,305,305,112,1.09,5,1,
4,0.60,7,0.40,239,163.14,305,305,156,1.38,5,1,
4,0.60,7,0.50,239,163.14,305,305,198,2.11,5,1,
4,0.60,7,0.60,239,163.14,305,305,240,4.91,9,1,
4,0.60,7,0.70,239,163.14,305,305,282,28.29,38,34,
4,0.60,7,0.80,239,163.14,305,305,327,67.01,114,113,
4,0.60,7,0.90,239,163.14,305,305,369,106.18,193,193,
4,0.70,7,0.10,283,231.19,441,441,32,0.98,4,1,
4,0.70,7,0.20,282,231.64,441,439,72,1.01,5,1,
4,0.70,7,0.30,282,231.64,441,439,113,1.05,5,1,
4,0.70,7,0.40,282,231.64,441,439,155,1.40,5,1,
4,0.70,7,0.50,282,231.64,441,439,196,2.20,6,1,
4,0.70,7,0.60,282,231.64,441,439,239,5.19,9,1,
4,0.70,7,0.70,282,231.64,441,439,283,28.74,40,37,
4,0.70,7,0.80,282,231.64,441,439,325,67.37,112,111,
4,0.70,7,0.90,282,231.64,441,439,371,105.61,194,195,
4,0.80,7,0.10,328,299.74,578,579,31,0.89,4,1,
4,0.80,7,0.20,328,299.74,578,579,72,1.01,5,1,
4,0.80,7,0.30,328,299.74,578,579,113,1.05,5,1,
4,0.80,7,0.40,328,299.74,578,579,155,1.40,5,1,
4,0.80,7,0.50,328,299.74,578,579,196,2.20,6,1,
4,0.80,7,0.60,328,299.74,578,579,239,5.19,9,1,
4,0.80,7,0.70,328,299.74,578,579,283,28.74,40,37,
4,0.80,7,0.80,328,299.74,578,579,325,67.37,112,111,
4,0.80,7,0.90,328,299.74,578,579,371,105.61,194,195,
4,0.90,7,0.10,373,367.99,719,719,31,0.89,4,1,
4,0.90,7,0.20,373,367.99,719,719,72,1.01,5,1,
4,0.90,7,0.30,373,367.99,719,719,113,1.05,5,1,
4,0.90,7,0.40,373,367.99,719,719,155,1.40,5,1,
4,0.90,7,0.50,373,367.99,719,719,196,2.20,6,1,
4,0.90,7,0.60,373,367.99,719,719,239,5.19,9,1,
4,0.90,7,0.70,373,367.99,719,719,283,28.74,40,37,
4,0.90,7,0.80,373,367.99,719,719,325,67.37,112,111,
4,0.90,7,0.90,373,367.99,719,719,371,105.61,194,195,
4,0.10,8,0.10,33,3.50,8,1,31,0.84,4,1,
4,0.10,8,0.20,33,3.50,8,1,72,0.98,5,1,
4,0.10,8,0.30,33,3.50,8,1,113,0.99,5,1,
4,0.10,8,0.40,33,3.50,8,1,157,1.09,5,1,
4,0.10,8,0.50,33,3.50,8,1,203,1.76,5,1,
4,0.10,8,0.60,33,3.50,8,1,242,3.22,8,1,
4,0.10,8,0.70,33,3.50,8,1,287,16.84,18,13,
4,0.10,8,0.80,33,3.50,8,1,331,51.96,86,87,
4,0.10,8,0.90,33,3.50,8,1,376,89.28,164,163,
4,0.20,8,0.10,74,4.57,9,1,31,0.84,4,1,
4,0.20,8,0.20,74,4.57,9,1,72,0.98,5,1,
4,0.20,8,0.30,74,4.57,9,1,113,0.99,5,1,
4,0.20,8,0.40,74,4.57,9,1,157,1.09,5,1,
4,0.20,8,0.50,74,4.57,9,1,203,1.76,5,1,
4,0.20,8,0.60,74,4.57,9,1,242,3.22,8,1,
4,0.20,8,0.70,74,4.57,9,1,287,16.84,18,13,
4,0.20,8,0.80,74,4.57,9,1,331,51.96,86,87,
4,0.20,8,0.90,74,4.57,9,1,376,89.28,164,163,
4,0.30,8,0.10,116,11.26,18,3,31,0.84,4,1,
4,0.30,8,0.20,116,11.26,18,3,72,0.98,5,1,
4,0.30,8,0.30,116,11.26,18,3,113,0.99,5,1,
4,0.30,8,0.40,116,11.26,18,3,157,1.09,5,1,
4,0.30,8,0.50,116,11.26,18,3,203,1.76,5,1,
4,0.30,8,0.60,116,11.26,18,3,242,3.22,8,1,
4,0.30,8,0.70,116,11.26,18,3,287,16.84,18,13,
4,0.30,8,0.80,116,11.26,18,3,331,51.96,86,87,
4,0.30,8,0.90,116,11.26,18,3,376,89.28,164,163,
4,0.40,8,0.10,157,59.11,95,90,31,0.84,4,1,
4,0.40,8,0.20,157,59.11,95,90,72,0.98,5,1,
4,0.40,8,0.30,157,59.11,95,90,113,0.99,5,1,
4,0.40,8,0.40,157,59.11,95,90,157,1.09,5,1,
4,0.40,8,0.50,157,59.11,95,90,203,1.76,5,1,
4,0.40,8,0.60,157,59.11,95,90,242,3.22,8,1,
4,0.40,8,0.70,157,59.11,95,90,287,16.84,18,13,
4,0.40,8,0.80,157,59.11,95,90,331,51.96,86,87,
4,0.40,8,0.90,157,59.11,95,90,376,89.28,164,163,
4,0.50,8,0.10,201,129.97,236,234,31,0.84,4,1,
4,0.50,8,0.20,201,129.97,236,234,72,0.98,5,1,
4,0.50,8,0.30,201,129.97,236,234,113,0.99,5,1,
4,0.50,8,0.40,201,129.97,236,234,157,1.09,5,1,
4,0.50,8,0.50,201,129.97,236,234,203,1.76,5,1,
4,0.50,8,0.60,201,129.97,236,234,242,3.22,8,1,
4,0.50,8,0.70,201,129.97,236,234,287,16.84,18,13,
4,0.50,8,0.80,201,129.97,236,234,331,51.96,86,87,
4,0.50,8,0.90,201,129.97,236,234,376,89.28,164,163,
4,0.60,8,0.10,244,202.40,380,381,31,0.84,4,1,
4,0.60,8,0.20,244,202.40,380,381,72,0.98,5,1,
4,0.60,8,0.30,244,202.40,380,381,113,0.99,5,1,
4,0.60,8,0.40,244,202.40,380,381,157,1.09,5,1,
4,0.60,8,0.50,244,202.40,380,381,203,1.76,5,1,
4,0.60,8,0.60,244,202.40,380,381,242,3.22,8,1,
4,0.60,8,0.70,244,202.40,380,381,287,16.84,18,13,
4,0.60,8,0.80,244,202.40,380,381,331,51.96,86,87,
4,0.60,8,0.90,244,202.40,380,381,376,89.28,164,163,
4,0.70,8,0.10,287,276.60,531,530,31,0.84,4,1,
4,0.70,8,0.20,287,276.60,531,530,72,0.98,5,1,
4,0.70,8,0.30,287,276.60,531,530,113,0.99,5,1,
4,0.70,8,0.40,287,276.60,531,530,157,1.09,5,1,
4,0.70,8,0.50,287,276.60,531,530,203,1.76,5,1,
4,0.70,8,0.60,287,276.60,531,530,242,3.22,8,1,
4,0.70,8,0.70,287,276.60,531,530,287,16.84,18,13,
4,0.70,8,0.80,287,276.60,531,530,331,51.96,86,87,
4,0.70,8,0.90,287,276.60,531,530,376,89.28,164,163,
4,0.80,8,0.10,331,350.70,682,682,31,0.84,4,1,
4,0.80,8,0.20,331,350.70,682,682,72,0.98,5,1,
4,0.80,8,0.30,331,350.70,682,682,113,0.99,5,1,
4,0.80,8,0.40,331,350.70,682,682,157,1.09,5,1,
4,0.80,8,0.50,331,350.70,682,682,203,1.76,5,1,
4,0.80,8,0.60,331,350.70,682,682,242,3.22,8,1,
4,0.80,8,0.70,331,350.70,682,682,287,16.84,18,13,
4,0.80,8,0.80,331,350.70,682,682,331,51.96,86,87,
4,0.80,8,0.90,331,350.70,682,682,376,89.28,164,163,
4,0.90,8,0.10,378,425.26,832,833,31,0.84,4,1,
4,0.90,8,0.20,378,425.26,832,833,72,0.98,5,1,
4,0.90,8,0.30,378,425.26,832,833,113,0.99,5,1,
4,0.90,8,0.40,378,425.26,832,833,157,1.09,5,1,
4,0.90,8,0.50,378,425.26,832,833,203,1.76,5,1,
4,0.90,8,0.60,378,425.26,832,833,242,3.22,8,1,
4,0.90,8,0.70,378,425.26,832,833,287,16.84,18,13,
4,0.90,8,0.80,378,425.26,832,833,331,51.96,86,87,
4,0.90,8,0.90,378,425.26,832,833,376,89.28,164,163,
4,0.10,9,0.10,33,4.14,9,1,33,0.82,4,1,
4,0.10,9,0.20,33,4.14,9,1,73,0.98,5,1,
4,0.10,9,0.30,33,4.14,9,1,116,1.01,5,1,
4,0.10,9,0.40,33,4.14,9,1,160,1.03,5,1,
4,0.10,9,0.50,33,4.14,9,1,203,1.42,5,1,
4,0.10,9,0.60,33,4.14,9,1,243,2.43,7,1,
4,0.10,9,0.70,33,4.14,9,1,290,10.03,11,3,
4,0.10,9,0.80,33,4.14,9,1,335,40.88,63,63,
4,0.10,9,0.90,33,4.14,9,1,381,76.75,138,138,
4,0.20,9,0.10,74,5.49,11,1,33,0.82,4,1,
4,0.20,9,0.20,74,5.49,11,1,73,0.98,5,1,
4,0.20,9,0.30,74,5.49,11,1,116,1.01,5,1,
4,0.20,9,0.40,74,5.49,11,1,160,1.03,5,1,
4,0.20,9,0.50,74,5.49,11,1,203,1.42,5,1,
4,0.20,9,0.60,74,5.49,11,1,243,2.43,7,1,
4,0.20,9,0.70,74,5.49,11,1,290,10.03,11,3,
4,0.20,9,0.80,74,5.49,11,1,335,40.88,63,63,
4,0.20,9,0.90,74,5.49,11,1,381,76.75,138,138,
4,0.30,9,0.10,117,18.82,24,9,33,0.82,4,1,
4,0.30,9,0.20,117,18.82,24,9,73,0.98,5,1,
4,0.30,9,0.30,117,18.82,24,9,116,1.01,5,1,
4,0.30,9,0.40,117,18.82,24,9,160,1.03,5,1,
4,0.30,9,0.50,117,18.82,24,9,203,1.42,5,1,
4,0.30,9,0.60,117,18.82,24,9,243,2.43,7,1,
